driver_id,timestamp,hour,is_peak,is_weekend,ride_type,distance,traffic,fuel_price,surge,revenue,profit
DRV_0050,2026-02-03T14:20:30.751970,14,0,0,local,35.6,9.0,104.23,1.3,574.86,-70.14
DRV_0014,2026-01-27T23:26:30.751970,23,0,0,airport,15.51,5.4,97.76,1.1,421.18,211.07
DRV_0044,2025-12-24T19:37:30.751970,19,1,0,local,31.24,3.9,96.45,1.9,740.77,354.04
DRV_0042,2026-02-26T13:13:30.751970,13,0,0,peak_city,8.16,8.0,110.2,1.4,158.09,36.16
DRV_0002,2026-05-26T16:43:30.751970,16,0,0,local,8.61,6.8,110.86,1.3,153.82,8.4
DRV_0006,2026-02-16T18:05:30.751970,18,1,0,airport,32.67,1.3,105.97,1.2,688.38,330.27
DRV_0036,2026-05-27T15:15:30.751970,15,0,0,outstation,27.23,3.6,103.64,1.1,375.95,42.16
DRV_0017,2026-05-26T21:34:30.751970,21,0,0,local,11.47,1.9,93.64,1.4,213.77,93.17
DRV_0028,2026-03-02T03:58:30.751970,3,0,0,peak_city,32.63,5.2,92.67,1.3,528.61,104.11
DRV_0035,2026-03-26T16:02:30.751970,16,0,0,airport,38.31,1.7,92.81,1.0,674.73,238.02
DRV_0049,2026-06-12T19:40:30.751970,19,1,0,airport,16.93,2.2,96.5,1.8,592.77,393.69
DRV_0023,2026-01-16T14:42:30.751970,14,0,0,airport,50.43,7.4,92.81,1.4,1068.2,329.77
DRV_0039,2026-02-06T13:08:30.751970,13,0,0,outstation,17.96,6.8,98.52,1.5,345.7,64.77
DRV_0025,2026-05-23T06:38:30.751970,6,0,1,peak_city,55.98,1.2,107.42,1.4,1011.45,302.73
DRV_0011,2026-03-04T19:25:30.751970,19,1,0,peak_city,50.51,9.8,114.39,1.1,683.23,-312.08
DRV_0035,2026-01-29T09:18:30.751970,9,1,0,peak_city,39.55,2.2,106.25,3.0,1468.65,993.6
DRV_0044,2026-03-30T20:17:30.751970,20,1,0,outstation,54.89,5.0,91.0,1.7,1145.16,451.36
DRV_0008,2025-12-31T05:26:30.751970,5,0,0,local,28.64,1.5,100.67,1.2,430.44,105.56
DRV_0035,2026-06-04T15:50:30.751970,15,0,0,peak_city,55.86,6.8,97.79,1.3,890.86,67.8
DRV_0048,2026-01-25T14:07:30.751970,14,0,1,local,22.61,7.1,106.56,1.4,450.79,55.12
DRV_0011,2026-03-18T10:00:30.751970,10,0,0,local,17.55,3.8,93.13,1.3,293.32,77.97
DRV_0013,2026-04-28T08:47:30.751970,8,1,0,outstation,52.44,9.0,101.23,1.9,1224.19,292.72
DRV_0049,2026-05-16T10:44:30.751970,10,0,1,airport,6.46,7.0,110.53,1.1,351.83,273.79
DRV_0019,2026-01-25T01:45:30.751970,1,0,1,airport,52.87,3.2,103.76,1.1,964.42,282.33
DRV_0013,2025-12-25T14:10:30.751970,14,0,0,airport,7.91,9.2,110.51,1.4,353.87,168.72
DRV_0009,2026-01-17T01:05:30.751970,1,0,1,outstation,33.7,1.8,108.92,1.3,595.15,154.88
DRV_0019,2025-12-24T20:11:30.751970,20,1,0,airport,12.82,2.7,94.61,1.1,385.75,255.1
DRV_0021,2026-01-07T13:29:30.751970,13,0,0,local,3.01,1.4,104.32,1.4,71.65,40.86
DRV_0045,2026-02-10T02:05:30.751970,2,0,0,outstation,20.95,4.1,104.91,1.1,293.05,37.71
DRV_0021,2026-01-16T11:50:30.751970,11,0,0,outstation,45.02,7.1,95.15,1.2,666.25,40.76
DRV_0016,2026-02-25T11:26:30.751970,11,0,0,outstation,9.31,2.2,106.9,1.4,177.48,62.24
DRV_0018,2026-04-18T17:39:30.751970,17,1,1,peak_city,12.68,2.0,110.32,2.2,417.7,263.77
DRV_0031,2026-03-14T11:43:30.751970,11,0,1,outstation,37.86,8.0,107.58,1.4,707.06,69.94
DRV_0032,2026-02-16T02:04:30.751970,2,0,0,outstation,39.15,3.8,113.95,1.0,484.75,-39.04
DRV_0018,2026-01-24T13:15:30.751970,13,0,1,airport,35.63,2.5,107.81,1.1,736.79,280.55
DRV_0047,2026-05-09T23:14:30.751970,23,0,1,outstation,55.06,2.9,93.61,1.4,996.02,303.32
DRV_0002,2026-01-05T13:40:30.751970,13,0,0,airport,31.04,9.2,93.67,1.3,703.66,151.85
DRV_0050,2026-02-04T20:25:30.751970,20,1,0,peak_city,41.64,6.3,108.87,1.6,823.47,190.17
DRV_0036,2026-01-14T09:28:30.751970,9,1,0,airport,27.98,4.6,114.6,1.6,761.26,343.71
DRV_0042,2026-04-08T22:29:30.751970,22,0,0,peak_city,34.75,3.3,112.88,1.1,475.15,-18.92
DRV_0050,2026-05-07T05:01:30.751970,5,0,0,local,53.96,1.9,106.41,1.5,993.73,333.21
DRV_0009,2026-01-14T16:32:30.751970,16,0,0,outstation,41.26,3.7,94.71,1.2,612.08,97.87
DRV_0026,2026-02-15T23:54:30.751970,23,0,1,airport,7.4,2.3,92.62,1.2,374.49,279.64
DRV_0040,2026-03-13T00:26:30.751970,0,0,0,local,9.56,6.8,94.93,1.0,129.7,-1.42
DRV_0029,2025-12-21T10:38:30.751970,10,0,1,local,11.68,9.3,110.54,1.2,236.15,27.48
DRV_0048,2026-05-05T10:50:30.751970,10,0,0,local,41.27,7.1,105.72,1.1,561.31,-36.32
DRV_0049,2026-02-11T05:24:30.751970,5,0,0,local,4.26,5.1,112.27,1.3,85.99,34.86
DRV_0024,2026-02-10T09:22:30.751970,9,1,0,outstation,41.11,9.8,114.64,2.4,1219.94,379.17
DRV_0034,2026-04-16T14:44:30.751970,14,0,0,local,16.13,8.2,92.68,1.4,291.98,32.99
DRV_0003,2026-03-14T03:56:30.751970,3,0,1,peak_city,38.58,4.9,100.94,1.2,623.51,119.84
DRV_0046,2026-06-03T20:06:30.751970,20,1,0,airport,46.2,9.4,113.52,1.3,940.27,63.74
DRV_0048,2026-01-31T19:33:30.751970,19,1,1,outstation,16.66,1.6,96.7,2.8,651.93,468.2
DRV_0025,2026-04-07T21:52:30.751970,21,0,0,local,38.72,7.5,96.43,1.4,671.57,80.7
DRV_0034,2025-12-29T04:03:30.751970,4,0,0,airport,38.35,2.3,110.58,1.1,722.74,221.93
DRV_0034,2026-04-11T03:28:30.751970,3,0,1,local,39.83,4.6,104.9,1.1,592.29,66.85
DRV_0032,2026-03-03T04:34:30.751970,4,0,0,outstation,59.96,2.9,96.63,1.3,954.91,211.85
DRV_0029,2026-02-10T21:26:30.751970,21,0,0,local,58.0,9.2,102.57,1.4,995.33,-63.95
DRV_0014,2026-05-03T09:22:30.751970,9,1,1,outstation,17.76,8.3,99.46,1.2,323.74,25.71
DRV_0039,2026-05-07T11:16:30.751970,11,0,0,outstation,21.85,9.8,105.74,1.2,332.63,-103.89
DRV_0022,2026-05-14T19:12:30.751970,19,1,0,peak_city,6.06,1.5,93.01,2.2,193.09,140.3
DRV_0031,2026-05-16T00:43:30.751970,0,0,1,peak_city,55.87,5.5,111.07,1.2,872.5,82.77
DRV_0002,2026-04-21T22:16:30.751970,22,0,0,peak_city,12.09,4.3,105.93,1.0,160.08,15.92
DRV_0009,2026-04-13T15:18:30.751970,15,0,0,local,22.97,5.8,114.91,1.2,348.76,-1.14
DRV_0004,2026-01-04T00:24:30.751970,0,0,1,local,48.19,6.4,112.16,1.2,761.95,54.26
DRV_0034,2026-05-03T07:27:30.751970,7,1,1,local,37.05,6.7,100.43,1.3,647.47,95.99
DRV_0047,2026-03-02T20:50:30.751970,20,1,0,airport,14.27,7.6,98.0,2.0,572.42,361.51
DRV_0029,2025-12-27T07:21:30.751970,7,1,1,local,11.43,9.6,111.29,2.7,460.69,267.77
DRV_0011,2026-01-10T00:31:30.751970,0,0,1,peak_city,10.34,1.1,90.5,1.3,230.88,105.36
DRV_0038,2026-04-19T02:48:30.751970,2,0,1,local,28.41,5.7,90.19,1.2,477.15,91.95
DRV_0011,2026-04-28T20:44:30.751970,20,1,0,outstation,44.47,3.1,110.33,2.2,1206.97,654.69
DRV_0039,2025-12-21T05:27:30.751970,5,0,1,peak_city,14.22,3.1,105.7,1.4,309.97,95.55
DRV_0025,2026-01-14T14:12:30.751970,14,0,0,peak_city,52.29,7.0,101.2,1.2,770.93,-27.76
DRV_0034,2026-05-12T13:25:30.751970,13,0,0,local,13.85,6.6,98.97,1.5,271.74,29.57
DRV_0039,2026-02-04T19:00:30.751970,19,1,0,local,34.82,9.3,110.02,1.9,822.38,119.11
DRV_0035,2026-05-21T10:56:30.751970,10,0,0,airport,43.68,6.3,102.31,1.1,793.14,127.45
DRV_0043,2026-02-06T13:21:30.751970,13,0,0,peak_city,55.06,4.0,113.81,1.3,878.45,111.22
DRV_0050,2026-05-11T20:52:30.751970,20,1,0,airport,38.63,5.9,93.23,1.8,1061.4,540.99
DRV_0024,2025-12-22T19:59:30.751970,19,1,0,peak_city,27.92,8.0,95.51,1.3,455.03,-0.49
DRV_0015,2026-06-02T17:53:30.751970,17,1,0,peak_city,25.57,9.3,107.76,1.8,579.25,87.0
DRV_0028,2026-02-11T04:04:30.751970,4,0,0,airport,59.11,7.0,97.14,1.3,1141.54,269.06
DRV_0006,2026-05-11T07:56:30.751970,7,1,0,local,8.35,9.7,94.37,2.3,264.96,127.81
DRV_0017,2026-04-02T20:30:30.751970,20,1,0,peak_city,47.06,7.1,105.36,2.8,1623.07,880.03
DRV_0037,2026-04-27T15:41:30.751970,15,0,0,airport,6.56,4.0,96.21,1.5,340.59,286.97
DRV_0025,2026-02-01T12:53:30.751970,12,0,1,airport,41.71,2.9,95.97,1.1,817.13,295.87
DRV_0027,2025-12-29T09:42:30.751970,9,1,0,outstation,25.85,3.1,90.49,2.8,910.4,601.74
DRV_0042,2026-03-14T13:17:30.751970,13,0,1,peak_city,21.63,1.1,107.01,1.4,434.44,174.53
DRV_0037,2026-01-16T08:10:30.751970,8,1,0,peak_city,10.5,2.4,109.75,2.2,310.29,177.4
DRV_0049,2026-03-12T21:09:30.751970,21,0,0,peak_city,19.92,4.3,109.24,1.4,355.61,73.36
DRV_0012,2026-04-23T02:51:30.751970,2,0,0,peak_city,25.22,9.5,100.16,1.4,444.71,-1.13
DRV_0017,2026-03-11T22:51:30.751970,22,0,0,peak_city,54.65,1.8,113.41,1.4,939.12,233.27
DRV_0048,2026-03-27T22:04:30.751970,22,0,0,peak_city,47.9,2.8,110.13,1.4,825.65,201.6
DRV_0029,2026-05-09T19:19:30.751970,19,1,1,local,4.89,2.3,103.44,2.2,212.15,150.54
DRV_0033,2025-12-17T11:20:30.751970,11,0,0,local,39.42,1.2,114.01,1.0,488.02,0.54
DRV_0011,2026-03-04T05:35:30.751970,5,0,0,airport,40.62,8.4,90.33,1.3,853.25,208.8
DRV_0010,2026-03-06T20:26:30.751970,20,1,0,airport,28.65,5.5,91.81,2.4,1061.25,714.01
DRV_0005,2026-02-13T20:59:30.751970,20,1,0,airport,30.15,2.3,106.21,1.3,689.79,309.68
DRV_0039,2026-04-08T09:03:30.751970,9,1,0,airport,52.6,6.5,93.93,2.9,2073.94,1314.59
DRV_0040,2026-06-04T17:02:30.751970,17,1,0,peak_city,38.36,3.3,110.09,2.6,1235.72,727.85
DRV_0050,2025-12-29T00:08:30.751970,0,0,0,airport,58.78,5.5,101.37,1.4,1208.49,395.1
DRV_0001,2026-04-30T19:55:30.751970,19,1,0,peak_city,33.68,1.8,100.45,2.7,1131.81,704.42
DRV_0013,2026-04-23T18:27:30.751970,18,1,0,outstation,51.66,1.9,92.27,1.5,952.32,346.08
DRV_0040,2026-06-05T20:54:30.751970,20,1,0,local,38.14,4.2,109.72,1.5,709.06,193.45
DRV_0016,2026-05-01T19:24:30.751970,19,1,0,outstation,39.07,3.1,107.84,2.7,1306.49,777.06
DRV_0018,2025-12-29T16:16:30.751970,16,0,0,airport,26.8,2.4,107.51,1.4,671.2,334.59
DRV_0026,2026-03-04T04:44:30.751970,4,0,0,peak_city,8.14,5.6,110.37,1.5,168.95,63.8
DRV_0048,2026-01-15T09:53:30.751970,9,1,0,airport,33.07,4.5,111.21,2.0,1023.68,562.61
DRV_0036,2025-12-16T13:28:30.751970,13,0,0,airport,29.37,5.4,111.17,1.4,714.42,255.63
DRV_0023,2026-04-02T16:33:30.751970,16,0,0,outstation,30.53,6.2,95.96,1.4,533.93,87.51
DRV_0030,2026-04-05T08:48:30.751970,8,1,1,local,30.22,4.0,92.67,1.5,616.39,238.34
DRV_0012,2026-03-02T22:26:30.751970,22,0,0,outstation,11.79,5.1,97.68,1.0,156.53,3.77
DRV_0033,2026-03-02T00:20:30.751970,0,0,0,airport,20.74,5.9,103.79,1.2,516.69,229.99
DRV_0035,2026-03-31T06:19:30.751970,6,0,0,outstation,23.89,3.3,96.09,1.2,361.96,65.95
DRV_0025,2026-01-18T07:42:30.751970,7,1,1,peak_city,46.05,2.9,107.73,1.0,617.63,51.09
DRV_0049,2026-01-21T00:37:30.751970,0,0,0,local,21.65,6.1,95.12,1.4,384.66,76.18
DRV_0038,2026-03-20T01:43:30.751970,1,0,0,peak_city,5.03,8.7,94.95,1.4,105.54,48.35
DRV_0005,2026-06-07T01:19:30.751970,1,0,1,outstation,20.52,9.2,93.17,1.1,337.3,-34.55
DRV_0044,2026-03-08T19:36:30.751970,19,1,1,local,30.6,1.7,94.9,2.9,1158.23,800.52
DRV_0027,2025-12-17T08:35:30.751970,8,1,0,outstation,55.55,5.9,96.74,2.4,1635.86,871.56
DRV_0045,2026-03-15T23:52:30.751970,23,0,1,airport,40.22,9.9,96.63,1.3,896.87,144.06
DRV_0026,2026-04-08T09:08:30.751970,9,1,0,airport,31.56,3.7,93.78,1.6,830.03,452.23
DRV_0005,2025-12-23T16:34:30.751970,16,0,0,outstation,23.81,7.8,103.49,1.0,300.68,-67.48
DRV_0023,2026-01-24T10:56:30.751970,10,0,1,outstation,38.97,8.2,101.66,1.2,629.16,-13.64
DRV_0048,2026-04-19T22:09:30.751970,22,0,1,local,8.29,8.9,109.58,1.1,175.89,-25.07
DRV_0016,2025-12-22T09:55:30.751970,9,1,0,local,38.26,9.5,104.49,2.1,995.53,330.89
DRV_0013,2026-04-14T08:13:30.751970,8,1,0,local,4.92,1.6,94.68,1.1,81.43,41.89
DRV_0050,2026-04-11T21:04:30.751970,21,0,1,local,9.89,8.5,93.87,1.2,210.43,67.95
DRV_0044,2026-05-18T12:28:30.751970,12,0,0,airport,16.44,4.4,96.37,1.2,454.75,247.16
DRV_0049,2025-12-27T00:47:30.751970,0,0,1,airport,5.24,2.3,91.32,1.3,351.3,289.72
DRV_0024,2026-01-27T14:32:30.751970,14,0,0,peak_city,5.16,8.5,102.8,1.3,100.02,-12.22
DRV_0032,2026-01-07T05:55:30.751970,5,0,0,outstation,13.47,3.9,104.84,1.1,194.25,21.43
DRV_0015,2026-04-29T00:09:30.751970,0,0,0,peak_city,8.75,9.7,90.55,1.4,167.95,-5.08
DRV_0031,2026-01-18T12:23:30.751970,12,0,1,peak_city,9.87,2.3,107.44,1.3,223.41,117.56
DRV_0026,2026-01-27T14:54:30.751970,14,0,0,outstation,47.4,9.4,107.3,1.1,642.17,-233.41
DRV_0045,2025-12-21T10:57:30.751970,10,0,1,airport,14.14,1.7,107.58,1.2,471.61,285.84
DRV_0001,2026-02-02T02:06:30.751970,2,0,0,airport,55.36,6.9,92.26,1.5,1219.02,410.08
DRV_0021,2025-12-24T10:02:30.751970,10,0,0,airport,25.33,1.5,102.41,1.1,550.87,221.01
DRV_0012,2026-03-13T20:31:30.751970,20,1,0,outstation,25.26,4.2,109.32,2.6,827.0,475.14
DRV_0031,2026-01-25T08:11:30.751970,8,1,1,outstation,23.65,2.4,109.96,2.4,767.25,442.26
DRV_0032,2026-01-09T06:03:30.751970,6,0,0,local,13.04,4.3,92.65,1.3,222.96,48.47
DRV_0024,2026-02-26T10:00:30.751970,10,0,0,outstation,35.56,9.2,103.85,1.1,485.85,-130.23
DRV_0037,2026-03-04T07:58:30.751970,7,1,0,local,23.96,8.6,106.11,2.3,695.93,316.25
DRV_0007,2026-05-11T21:43:30.751970,21,0,0,local,45.9,6.5,94.17,1.4,792.15,150.85
DRV_0025,2026-04-06T08:51:30.751970,8,1,0,peak_city,43.77,1.8,101.6,1.3,702.26,194.18
DRV_0031,2026-04-25T11:35:30.751970,11,0,1,local,37.94,7.0,110.91,1.1,567.25,-70.92
DRV_0009,2026-06-12T11:00:30.751970,11,0,0,peak_city,8.99,8.7,93.92,1.5,184.28,35.77
DRV_0032,2026-01-03T23:52:30.751970,23,0,1,outstation,58.92,1.9,97.58,1.3,988.69,313.47
DRV_0026,2026-03-30T07:51:30.751970,7,1,0,airport,22.3,9.4,91.64,2.1,793.47,437.31
DRV_0014,2026-05-19T18:16:30.751970,18,1,0,airport,16.83,4.3,111.09,1.4,503.72,292.22
DRV_0029,2026-04-10T00:33:30.751970,0,0,0,airport,49.96,6.1,109.05,1.4,1060.3,328.22
DRV_0036,2026-03-21T08:03:30.751970,8,1,1,outstation,52.33,4.9,114.16,1.9,1271.58,493.14
DRV_0027,2026-01-23T08:04:30.751970,8,1,0,airport,10.28,4.5,113.79,1.6,421.41,263.29
DRV_0037,2026-05-14T04:31:30.751970,4,0,0,local,44.02,3.8,109.57,1.2,651.95,54.5
DRV_0050,2026-01-17T19:45:30.751970,19,1,1,local,30.15,8.0,99.56,1.9,765.82,253.74
DRV_0050,2026-04-03T05:06:30.751970,5,0,0,peak_city,32.5,8.3,99.04,1.3,526.58,-31.72
DRV_0030,2026-02-20T14:02:30.751970,14,0,0,outstation,40.9,3.4,96.94,1.5,758.74,260.96
DRV_0041,2026-01-04T11:31:30.751970,11,0,1,local,39.57,1.3,105.45,1.3,686.76,236.82
DRV_0005,2026-03-20T02:46:30.751970,2,0,0,peak_city,33.65,4.2,92.04,1.1,460.73,37.45
DRV_0021,2026-05-25T11:05:30.751970,11,0,0,local,29.07,1.5,90.94,1.4,509.34,192.25
DRV_0039,2026-03-24T20:08:30.751970,20,1,0,outstation,33.21,5.6,96.08,2.5,1033.78,574.54
DRV_0050,2025-12-31T04:09:30.751970,4,0,0,peak_city,28.72,3.6,96.19,1.3,467.55,100.48
DRV_0027,2026-03-13T16:49:30.751970,16,0,0,peak_city,39.76,8.4,100.44,1.0,492.08,-136.53
DRV_0009,2026-05-03T10:32:30.751970,10,0,1,airport,2.43,5.7,90.94,1.3,307.36,289.78
DRV_0014,2026-04-14T19:10:30.751970,19,1,0,airport,55.4,9.7,103.51,1.9,1491.73,439.07
DRV_0005,2026-05-03T04:20:30.751970,4,0,1,airport,5.76,5.2,96.01,1.2,351.0,282.2
DRV_0050,2026-02-12T23:23:30.751970,23,0,0,airport,28.42,6.2,98.92,1.1,591.6,212.61
DRV_0007,2026-03-04T23:38:30.751970,23,0,0,airport,40.51,4.0,113.39,1.5,951.73,391.47
DRV_0042,2026-04-07T21:17:30.751970,21,0,0,airport,14.14,1.4,108.53,1.4,458.59,297.08
DRV_0048,2026-03-07T07:12:30.751970,7,1,1,local,3.61,3.2,101.49,2.3,184.27,186.39
DRV_0009,2026-04-03T01:46:30.751970,1,0,0,local,34.32,7.7,96.99,1.3,554.9,20.65
DRV_0043,2026-01-31T11:25:30.751970,11,0,1,airport,45.51,7.2,114.77,1.1,867.22,114.46
DRV_0030,2026-03-15T05:31:30.751970,5,0,1,peak_city,30.89,4.0,101.02,1.4,590.04,203.85
DRV_0009,2026-01-27T07:51:30.751970,7,1,0,peak_city,13.8,8.9,91.49,2.8,505.8,282.69
DRV_0041,2025-12-17T23:15:30.751970,23,0,0,peak_city,21.09,3.8,102.8,1.5,402.05,124.62
DRV_0023,2026-01-02T21:59:30.751970,21,0,0,outstation,51.68,4.6,94.98,1.2,762.21,88.0
DRV_0029,2026-02-10T23:12:30.751970,23,0,0,airport,24.36,9.2,109.05,1.3,599.55,148.82
DRV_0010,2026-03-28T05:00:30.751970,5,0,1,outstation,5.38,3.4,100.9,1.1,137.49,75.07
DRV_0023,2026-03-29T16:26:30.751970,16,0,1,local,56.96,7.9,96.71,1.3,958.06,67.83
DRV_0045,2026-04-02T00:52:30.751970,0,0,0,airport,53.13,5.6,109.37,1.3,1048.4,280.01
DRV_0050,2026-02-09T01:07:30.751970,1,0,0,airport,34.06,2.0,93.15,1.3,750.79,373.58
DRV_0001,2026-02-24T06:48:30.751970,6,0,0,local,58.19,5.4,91.59,1.3,927.28,209.8
DRV_0036,2026-01-25T05:14:30.751970,5,0,1,peak_city,50.78,10.0,100.76,1.2,799.28,-216.27
DRV_0046,2026-02-23T04:11:30.751970,4,0,0,local,4.38,4.1,96.63,1.3,87.87,66.03
DRV_0015,2025-12-31T03:33:30.751970,3,0,0,peak_city,57.03,3.4,110.29,1.0,699.36,-76.21
DRV_0034,2026-04-08T13:59:30.751970,13,0,0,local,56.17,7.9,106.45,1.4,964.72,47.98
DRV_0019,2026-01-08T17:43:30.751970,17,1,0,outstation,39.56,9.7,107.85,2.8,1371.09,584.89
DRV_0027,2025-12-29T16:52:30.751970,16,0,0,outstation,32.63,2.1,104.81,1.2,487.93,82.43
DRV_0019,2026-04-27T14:15:30.751970,14,0,0,local,38.11,1.1,94.87,1.2,566.77,128.18
DRV_0018,2026-05-16T19:57:30.751970,19,1,1,peak_city,26.61,7.4,105.09,1.6,584.98,176.61
DRV_0021,2025-12-16T20:55:30.751970,20,1,0,local,25.83,3.0,114.15,1.3,422.41,71.35
DRV_0012,2026-06-10T12:23:30.751970,12,0,0,airport,14.86,8.0,95.03,1.0,393.36,158.07
DRV_0046,2026-05-19T07:09:30.751970,7,1,0,local,29.52,1.1,92.12,2.6,959.97,630.74
DRV_0006,2026-02-21T17:26:30.751970,17,1,1,local,51.56,7.1,91.31,2.6,1697.73,950.54
DRV_0022,2026-05-07T15:55:30.751970,15,0,0,local,51.04,8.2,102.71,1.1,690.22,-140.31
DRV_0024,2026-02-27T06:36:30.751970,6,0,0,peak_city,58.88,2.4,95.64,1.1,793.77,105.36
DRV_0022,2026-02-15T17:36:30.751970,17,1,1,airport,47.97,2.7,91.67,3.0,2021.82,1477.35
DRV_0050,2026-05-25T12:23:30.751970,12,0,0,outstation,34.17,9.1,113.15,1.0,425.02,-216.56
DRV_0012,2026-03-06T13:52:30.751970,13,0,0,peak_city,6.37,3.3,106.73,1.4,128.08,90.59
DRV_0001,2026-04-26T07:34:30.751970,7,1,1,peak_city,12.93,8.2,114.18,1.5,305.29,64.58
DRV_0050,2026-05-13T18:11:30.751970,18,1,0,peak_city,30.7,1.8,103.98,2.0,766.8,386.46
DRV_0013,2026-02-21T08:39:30.751970,8,1,1,airport,21.38,5.7,104.64,1.0,521.54,194.82
DRV_0034,2026-02-16T16:37:30.751970,16,0,0,airport,46.14,7.4,99.16,1.0,768.66,46.36
DRV_0044,2025-12-26T09:56:30.751970,9,1,0,peak_city,12.66,6.2,93.87,1.7,283.79,85.61
DRV_0048,2026-03-27T06:16:30.751970,6,0,0,airport,42.43,6.0,99.66,1.2,828.95,226.48
DRV_0031,2026-01-25T00:19:30.751970,0,0,1,outstation,6.55,8.9,91.95,1.4,181.1,71.2
DRV_0004,2026-01-02T07:14:30.751970,7,1,0,outstation,55.36,3.4,99.26,2.1,1426.63,721.35
DRV_0041,2025-12-26T10:19:30.751970,10,0,0,local,40.81,4.7,101.77,1.0,504.73,-38.09
DRV_0018,2026-02-23T06:26:30.751970,6,0,0,local,13.08,8.1,101.35,1.2,206.38,14.12
DRV_0001,2026-01-16T13:01:30.751970,13,0,0,local,45.44,3.5,92.94,1.1,616.33,55.61
DRV_0045,2026-06-03T21:36:30.751970,21,0,0,peak_city,55.4,6.2,103.34,1.3,883.8,101.76
DRV_0016,2026-01-13T12:03:30.751970,12,0,0,airport,32.35,2.1,93.23,1.3,724.17,337.21
DRV_0049,2026-05-05T01:21:30.751970,1,0,0,outstation,56.32,3.8,111.74,1.4,967.19,207.35
DRV_0042,2026-01-05T15:23:30.751970,15,0,0,outstation,13.58,4.3,102.54,1.4,249.16,58.86
DRV_0009,2026-05-05T17:52:30.751970,17,1,0,airport,8.57,4.7,102.13,2.1,447.4,323.94
DRV_0029,2026-02-10T09:06:30.751970,9,1,0,outstation,48.85,7.2,103.9,2.4,1443.0,696.31
DRV_0023,2026-04-26T15:42:30.751970,15,0,1,peak_city,25.9,2.2,106.64,1.3,473.49,118.88
DRV_0032,2026-05-11T07:29:30.751970,7,1,0,airport,54.6,6.3,92.14,1.9,1473.34,742.4
DRV_0035,2025-12-16T01:51:30.751970,1,0,0,outstation,45.87,8.1,102.36,1.4,791.59,28.27
DRV_0035,2025-12-18T01:14:30.751970,1,0,0,local,54.12,9.1,107.14,1.4,930.19,-78.07
DRV_0018,2026-03-17T05:40:30.751970,5,0,0,peak_city,7.15,8.8,98.02,1.1,110.86,-19.92
DRV_0034,2026-01-11T23:16:30.751970,23,0,1,airport,16.57,3.9,93.37,1.1,485.21,249.71
DRV_0035,2026-05-06T02:08:30.751970,2,0,0,outstation,35.19,5.0,98.67,1.4,612.23,147.37
DRV_0047,2026-03-13T02:26:30.751970,2,0,0,peak_city,21.26,7.7,93.8,1.1,297.08,-19.2
DRV_0050,2026-04-28T15:47:30.751970,15,0,0,outstation,22.05,8.3,96.16,1.0,279.56,-102.66
DRV_0043,2026-01-07T09:06:30.751970,9,1,0,airport,34.21,5.7,106.39,1.5,838.23,360.89
DRV_0050,2026-01-28T04:14:30.751970,4,0,0,peak_city,52.14,3.8,107.35,1.0,640.62,-82.53
DRV_0021,2026-01-24T11:47:30.751970,11,0,1,outstation,33.52,1.7,109.75,1.1,508.99,60.93
DRV_0007,2026-03-01T20:06:30.751970,20,1,1,airport,41.27,8.2,104.05,2.5,1525.55,816.25
DRV_0009,2026-01-31T19:22:30.751970,19,1,1,airport,48.91,3.7,104.28,2.5,1754.91,1144.37
DRV_0032,2026-04-30T15:14:30.751970,15,0,0,airport,23.98,3.7,101.48,1.4,623.85,316.42
DRV_0043,2026-04-26T13:24:30.751970,13,0,1,peak_city,40.37,9.1,92.46,1.1,599.32,-79.17
DRV_0004,2026-02-08T23:47:30.751970,23,0,1,outstation,43.12,8.4,111.43,1.2,688.87,-61.26
DRV_0001,2026-03-13T08:48:30.751970,8,1,0,airport,15.38,3.6,109.31,1.2,439.51,216.97
DRV_0030,2026-04-21T19:55:30.751970,19,1,0,airport,50.0,4.8,104.9,1.2,938.0,239.66
DRV_0024,2026-01-02T15:03:30.751970,15,0,0,peak_city,57.77,8.3,101.49,1.1,779.06,-177.91
DRV_0047,2026-05-30T21:09:30.751970,21,0,1,airport,56.14,4.1,94.02,1.3,1145.29,461.09
DRV_0034,2026-05-27T07:22:30.751970,7,1,0,local,29.67,10.0,106.98,1.1,408.18,-175.6
DRV_0035,2026-05-21T12:40:30.751970,12,0,0,local,59.58,4.7,97.19,1.3,949.01,158.41
DRV_0037,2026-03-08T10:14:30.751970,10,0,1,local,2.08,5.0,110.92,1.3,101.99,67.27
DRV_0048,2026-01-05T10:51:30.751970,10,0,0,peak_city,59.95,3.6,97.01,1.1,807.89,46.89
DRV_0044,2026-05-17T19:50:30.751970,19,1,1,outstation,47.98,9.2,114.38,1.5,936.23,23.61
DRV_0007,2026-02-16T17:44:30.751970,17,1,0,peak_city,53.12,4.0,92.82,2.7,1761.43,1080.66
DRV_0033,2026-05-03T10:51:30.751970,10,0,1,peak_city,26.93,3.6,108.42,1.2,455.8,106.6
DRV_0023,2026-03-19T19:16:30.751970,19,1,0,peak_city,59.38,1.5,98.88,2.0,1455.08,712.43
DRV_0027,2026-03-25T23:06:30.751970,23,0,0,outstation,44.3,8.9,113.47,1.4,765.17,-38.42
DRV_0039,2026-01-03T02:34:30.751970,2,0,1,outstation,51.33,6.0,110.65,1.2,807.2,14.32
